NPPB	Cerebral edema	
TNFRSF1A	Facial edema	
CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
PLAU	Cerebral edema	
SLC25A13	Cerebral edema	
EGLN1	Pulmonary edema	
FGF7	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
AVPR1A	Cerebral edema	
FGF10	Pulmonary edema	
REN	High altitude pulmonary edema	
EDN1	Cerebral edema	
PLAT	Cerebral edema	
ABCC8	Cerebral edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
F2	Cerebral edema	
TEK	Pulmonary edema	
F2R	Cerebral edema	
ALB	Pulmonary edema	
CXCL2	Pulmonary edema	
GFAP	Cerebral edema	
CAV1	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
TNFRSF1A	Periorbital edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
APOE	Cerebral edema	
MYL4	Cerebral edema	
DMD	Cerebral edema	
NRG1	Pulmonary edema	
ALOX5	Pulmonary edema	
TRPV1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
PTGS2	Pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
IL2	Pulmonary edema	
ACE	High altitude pulmonary edema	
MPO	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
DRD2	LPAR5	0.8252219011119977	
ADRB2	EGF	0.863443159858049	
EGFR	HIP1R	0.8628338709774962	
Carvedilol	CYP1A2	1	
DRD4	TAS2R40	0.8354005520686607	
SSTR5	NPBWR2	0.8354005520686607	
CHRM5	P2RY2	0.8354005520686607	
DRD3	GNAI2	0.8526462282435747	
Ropinirole	DRD2	1	
HTR1E	CNR1	0.8354005520686607	
DRD2	CXCR5	0.8354005520686607	
DRD2	GNB1	0.8526462282435747	
CHRM4	ADORA3	0.8354005520686607	
HTR5A	S1PR2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PCDH1	0.8638247395845513	
P2RY12	CCR7	0.8354005520686607	
EGFR	APOB	0.8628338709774962	
SSTR2	ADRA2B	0.8252219011119977	
AVPR2	GPR25	0.8252219011119977	
AVPR2	PTGER2	0.8252219011119977	
P2RY12	MCHR1	0.8354005520686607	
ADORA2A	GHRHR	0.8354005520686607	
HTR1E	LPAR5	0.8252219011119977	
Maprotiline	HTR7	1	
HTR7	CALCRL	0.8421959353175904	
AVPR2	SYNJ2	0.8613363396709319	
SSTR2	GNAT3	0.8526462282435747	
AVPR2	SCTR	0.8354005520686607	
ABCC1	rs119774	0.99	
HTR2B	GRM1	0.8354005520686607	
DRD4	NPY1R	0.8252219011119977	
AVPR1A	CCKBR	0.8354005520686607	
SSTR5	HRH3	0.8354005520686607	
DRD4	CCL27	0.8407682499807351	
Perindopril	SLC15A2	1	
SSTR1	CXCL1	0.8407682499807351	
HTR1E	CCL27	0.8407682499807351	
SSTR1	NMUR2	0.8421959353175904	
ADRB2	MC5R	0.8252219011119977	
CYP2C9	rs1934969	0.99	
CYP3A	rs4987161	0.8953382542587163	
CHRM2	S1PR1	0.8252219011119977	
MLNR	GHRL	0.8407682499807351	
ADRA1B	NPS	0.8407682499807351	
SSTR5	CCL16	0.8407682499807351	
EGFR	TFRC	0.8628338709774962	
Pergolide	DRD3	1	
AVPR1B	OXT	0.833320481754769	
CHRM4	PTGDR2	0.8252219011119977	
HTR2A	rs6305	0.99	
FMO1	rs10912675	0.99	
CHRM2	EPN1	0.863443159858049	
ADRA1B	TRHR	0.8354005520686607	
HTR1B	HCAR2	0.8354005520686607	
CHRM3	GRP	0.8407682499807351	
CHRM3	NTSR2	0.8252219011119977	
NDUFC2	NDUFS8	0.8478585989808651	
ADORA2A	GPR27	0.8252219011119977	
HRH1	P2RY2	0.8354005520686607	
HTR1D	S1PR1	0.8252219011119977	
HTR2A	OXTR	0.8252219011119977	
HTR1A	NPBWR2	0.8354005520686607	
HTR2B	HRH1	0.8354005520686607	
HRH2	PTH	0.8407682499807351	
EGFR	RANBP9	0.8435102388865442	
ABCC2	rs7917432	0.99	
DRD1	rs11749035	0.99	
MLNR	GRP	0.8407682499807351	
HRH1	LTB4R2	0.8252219011119977	
CYP2B6	rs2054675	0.99	
Loxapine	HRH1	1	
PTK6	PTPN1	0.8310189406311155	
CHRM3	LPAR6	0.8354005520686607	
ADRB2	PTGER4	0.8252219011119977	
HRH1	NMB	0.8407682499807351	
SSTR1	TAS2R9	0.8354005520686607	
Loxapine	DRD5	1	
CHRM4	OPRK1	0.8354005520686607	
ADORA2A	IAPP	0.8407682499807351	
DRD1	VIPR2	0.8252219011119977	
UGT1A9	rs8330	0.9320653479069899	
ADRA1B	ADRA1B	0.849809014912932	
CHRM2	DRD4	0.8354005520686607	
HRH2	RAMP2	0.8421959353175904	
AVPR2	CALCRL	0.8421959353175904	
ADORA1	NPY2R	0.8252219011119977	
HRH1	NMU	0.8407682499807351	
ADRB1	GPR15	0.8252219011119977	
Quinapril	ACE	1	
SSTR5	TAS2R30	0.8354005520686607	
ADRA1B	XCL2	0.833320481754769	
CHRM2	TAS2R45	0.8354005520686607	
PTGIR	VIPR1	0.8252219011119977	
Vandetanib	ALB	1	
HTR1A	TAS2R1	0.8354005520686607	
ADORA2A	CRH	0.8407682499807351	
ADORA1	ACKR3	0.8354005520686607	
UGT1A	rs11563250	0.8775210229989678	
ADORA2A	TAAR1	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*4	0.99	
HTR5A	HEBP1	0.8407682499807351	
AVPR1A	GPR65	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	DMD	0.8638247395845513	
CHRM4	P2RY12	0.8354005520686607	
EGFR	CD4	0.8628338709774962	
ADRB1	TSHB	0.8407682499807351	
ADRB2	DNM2	0.8621379174857935	
DRD4	ANXA1	0.8459813396079446	
ADRB2	GHRH	0.8407682499807351	
DRD5	INSL3	0.8407682499807351	
SSTR1	TAS2R10	0.8354005520686607	
MLNR	LPAR4	0.8354005520686607	
SSTR2	GALR3	0.8252219011119977	
HTR3A	rs2276302	0.99	
HRH2	GHRH	0.8407682499807351	
ADORA2A	CALCB	0.8407682499807351	
ADORA1	CXCR6	0.8354005520686607	
HTR1E	S1PR2	0.8252219011119977	
DRD4	NPB	0.8407682499807351	
HTR1B	GAL	0.833320481754769	
DRD4	HRH4	0.8354005520686607	
HTR1A	TAS2R10	0.8354005520686607	
ADRA1A	CHRM5	0.8354005520686607	
Apomorphine	HTR1B	1	
HTR5A	GALR2	0.8252219011119977	
DRD2	ANXA1	0.8459813396079446	
DRD3	P2RY13	0.8354005520686607	
PTGIR	PTH2R	0.8354005520686607	
SSTR2	BDKRB2	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TLN2	0.818984274335209	
VEGFA	rs1570360	0.99	
ADRA2A	ADRA2A	0.8459813396079446	
PTK6	DOK1	0.8310189406311155	
SSTR2	TAS2R31	0.8354005520686607	
ABCC1	rs246240	0.99	
HTR1A	CCR1	0.8354005520686607	
Levocetirizine	HRH1	1	
HTR2C	TACR2	0.8252219011119977	
ADRB1	POMC	0.833320481754769	
HTR2C	CHRM3	0.8354005520686607	
ADRA1D	TACR1	0.8252219011119977	
GAL	rs948854	0.8249872769372213	
CHRM5	NPFFR2	0.8252219011119977	
HTR7	PTHLH	0.8407682499807351	
CHRM5	GNA14	0.8595571341704282	
ADRB2	REPS2	0.863443159858049	
DRD3	rs167771	0.99	
HTR2C	GHRL	0.8407682499807351	
P2RY12	CCR5	0.8354005520686607	
ADORA2A	CGA	0.849809014912932	
HTR7	GLP2R	0.8354005520686607	
DRD3	OPRL1	0.8354005520686607	
HTR1B	TAS2R42	0.8354005520686607	
ADRA1A	CYSLTR1	0.8252219011119977	
ADRB2	SGIP1	0.8664623807565615	
ADRA1A	XCL2	0.833320481754769	
DRD2	RLN3	0.8459813396079446	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOC3	0.8638247395845513	
NDUFC2	NDUFS3	0.8478585989808651	
CHRM5	GRM5	0.8354005520686607	
SSTR1	NPY1R	0.8252219011119977	
DRD3	rs324026	0.99	
CHRM4	LPAR1	0.8252219011119977	
Pergolide	HTR1D	1	
CHRM2	DNAJC6	0.851137711762708	
ADORA1	CORT	0.8407682499807351	
HTR1D	S1PR5	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	rogid:q6IZvGeHHY4cOWPHVW3Z7k177/w32630	0.818984274335209	
HTR5A	TAS2R16	0.8354005520686607	
DRD2	SAA1	0.8407682499807351	
DRD3	MT-RNR2	0.8459813396079446	
DRD5	RAMP2	0.8421959353175904	
HTR1D	CXCL1	0.8407682499807351	
Loxapine	HTR1D	1	
DRD3	S1PR5	0.8252219011119977	
CHRM1	F2RL1	0.8252219011119977	
ADRA1D	PTGFR	0.8252219011119977	
HTR2A	CHRM5	0.8354005520686607	
DRD3	CCL23	0.8407682499807351	
SSTR1	CCR5	0.8354005520686607	
DRD5	GIPR	0.8354005520686607	
HTR5A	CXCL2	0.8407682499807351	
HTR2A	GNAQ	0.8595571341704282	
EGFR	HIP1	0.8628338709774962	
CHRM4	INSL5	0.8407682499807351	
CHRM4	CXCL5	0.8407682499807351	
Quetiapine	CYP3A5	1	
HTR1E	TAS2R46	0.8354005520686607	
CHRM2	MT-RNR2	0.8459813396079446	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	HPX	0.818984274335209	
ADRA2A	GNAT3	0.8497082254156562	
SSTR1	TAS2R60	0.8354005520686607	
Bromocriptine	ADRA1D	1	
AVPR2	SCT	0.8407682499807351	
CHRM2	HCAR2	0.8354005520686607	
PTGS1	rs10306114	0.99	
ADRA2C	SAA1	0.833320481754769	
ADRB2	MC1R	0.8252219011119977	
DRD3	GRM7	0.8252219011119977	
SSTR2	PNOC	0.8407682499807351	
HTR2B	GNRH2	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SCAF1	0.8638247395845513	
EGFR	STON2	0.8628338709774962	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PCED1B	0.818984274335209	
ADORA2A	RAMP2	0.8421959353175904	
HTR5A	FPR2	0.8354005520686607	
AVPR1A	GRM1	0.8354005520686607	
SSTR5	TAS2R50	0.8354005520686607	
AVPR1B	PROK2	0.8407682499807351	
P2RY12	CXCL12	0.8407682499807351	
ADORA1	NMUR1	0.8354005520686607	
DRD2	AGTR2	0.8354005520686607	
ADRA1B	F2RL1	0.8252219011119977	
DRD5	ADRB3	0.8354005520686607	
DRD3	LPAR1	0.8252219011119977	
CYP2C9	rs9332096	0.99	
AVPR1B	ADRA1A	0.8354005520686607	
MLNR	NPS	0.8407682499807351	
SSTR5	KNG1	0.8407682499807351	
AVPR2	SYNJ1	0.8613363396709319	
HTR1D	CXCR4	0.8354005520686607	
AVPR1B	GRP	0.8407682499807351	
DRD4	TAS2R30	0.8354005520686607	
SSTR2	CCR5	0.8354005520686607	
CHRM2	VAMP8	0.863443159858049	
ACE2	rs2106809	0.99	
HTR1A	CXCL6	0.8459813396079446	
DRD3	C5AR1	0.8354005520686607	
DRD2	rs1079597	0.99	
CHRM3	AVPR1A	0.8354005520686607	
HTR5A	MT-RNR2	0.8459813396079446	
HTR1B	CXCL5	0.8407682499807351	
ADRA1A	TACR1	0.8252219011119977	
SSTR2	CNR1	0.8354005520686607	
Loxapine	ADRA2C	1	
CHRM4	NPBWR1	0.8354005520686607	
Cabergoline	HTR2B	1	
PTGIR	PTGER4	0.8252219011119977	
Erythromycin	MLNR	1	
PTGIR	PTH	0.8407682499807351	
DRD2	RXFP4	0.8354005520686607	
SLC22A1	rs683369	0.99	
AVPR2	CD3D	0.863443159858049	
DRD4	CCL16	0.8407682499807351	
Capsaicin	GLUL	1	
HTR2B	GNA14	0.8595571341704282	
HTR1D	CXCL12	0.8407682499807351	
DRD2	TAS2R3	0.8354005520686607	
AGTR1	GHSR	0.8354005520686607	
AVPR2	CRHR1	0.8354005520686607	
AVPR2	VIPR1	0.8252219011119977	
ADORA1	TAS2R46	0.8354005520686607	
P2RY12	TAS2R40	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CTSL	0.8638247395845513	
CHRM2	FZD4	0.863443159858049	
CHRM3	TACR3	0.8252219011119977	
CYP3A4	rs2740574	0.9135172474836407	
ABCB1	rs2032582	0.99	
HTR1D	CXCL5	0.8407682499807351	
P2RY12	FPR3	0.8354005520686607	
AVPR1A	FFAR3	0.8354005520686607	
ADRA1A	AVPR1B	0.8354005520686607	
AVPR1A	BDKRB1	0.8354005520686607	
ADRB2	ADM	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOE	0.8638247395845513	
HTR2B	EDN1	0.833320481754769	
ADORA1	P2RY4	0.8354005520686607	
CHRM1	GNA11	0.8595571341704282	
HRH2	P2RY11	0.8252219011119977	
Lisinopril	ABCB1	1	
MLNR	NMUR1	0.8354005520686607	
CHRM2	STAM	0.863443159858049	
ADRB1	PTH1R	0.8354005520686607	
HTR2B	GPR65	0.8354005520686607	
CYP2D6	rs28371706	0.99	
PTGS1	rs10306135	0.99	
ADRB2	UBB	0.863443159858049	
CALM3	CAMK2B	0.842023951637581	
ABCB1	rs2235047	0.99	
HTR1E	NMU	0.8407682499807351	
SELE	SELPLG	0.8140804839148649	
HTR1D	CCL28	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	HPX	0.8638247395845513	
DRD2	PPBP	0.8407682499807351	
DRD3	AGTR2	0.8354005520686607	
DRD3	CCL5	0.8407682499807351	
DRD5	CALCA	0.8407682499807351	
HTR1B	CNR1	0.8354005520686607	
ADRA1B	GNA13	0.8549476386052599	
DRD4	PPY	0.833320481754769	
ADORA1	CCR2	0.8354005520686607	
HTR1E	NPBWR1	0.8354005520686607	
DRD5	NPSR1	0.8354005520686607	
ACE	AGT	0.8580060915991022	
EGFR	LDLRAP1	0.8628338709774962	
ADRB2	GPR25	0.8252219011119977	
ADRB2	PTGER2	0.8252219011119977	
HTR5A	GNAI1	0.8526462282435747	
HRH4	TAS2R4	0.8354005520686607	
AVPR2	RAMP2	0.8421959353175904	
UGT1A6	rs1105879	0.9135172474836407	
DRD1	rs686	0.99	
DRD3	CXCL10	0.8407682499807351	
Gatifloxacin	ALB	1	
CHRM4	BDKRB1	0.8354005520686607	
CYP3A4	rs2242480	0.8775210229989678	
CALM3	CAV1	0.8526462282435747	
DRD3	TAS2R60	0.8354005520686607	
ADRA1D	GHSR	0.8354005520686607	
CHRM1	CYSLTR2	0.8252219011119977	
EGFR	PIK3CB	0.8372883840480309	
ADRA1D	GRM1	0.8354005520686607	
MTHFR	rs4846051	0.99	
EGFR	FGFR3	0.857607030791991	
SSTR2	MTNR1A	0.8252219011119977	
ADRA1D	SAA1	0.833320481754769	
MLNR	KISS1	0.833320481754769	
HTR1A	HCAR2	0.8354005520686607	
DRD2	rs6275	0.99	
CHRM3	LTB4R2	0.8252219011119977	
DRD3	RLN3	0.8459813396079446	
DRD2	GNAI2	0.8526462282435747	
CYP2C19	rs12248560	0.99	
SSTR1	SUCNR1	0.8354005520686607	
HTR1E	TAS2R60	0.8354005520686607	
Bromocriptine	DRD5	1	
HTR7	GPR150	0.8252219011119977	
HTR2C	CHRM5	0.8354005520686607	
MLNR	NMUR2	0.8421959353175904	
NDUFC2	TMEM126B	0.8484307441293273	
CHRM3	MLNR	0.8354005520686607	
HTR2B	GCGR	0.8354005520686607	
CHRM4	TAS2R14	0.8354005520686607	
AVPR2	NECAP1	0.8664623807565615	
EGFR	ERBB3	0.8690931465161327	
P2RY12	PYY	0.833320481754769	
PIK3CA	rs870995	0.8595395962867226	
DRD5	CGA	0.849809014912932	
DRD5	GNG2	0.8526462282435747	
AVPR1B	F2RL2	0.8252219011119977	
PTGIR	LHB	0.8407682499807351	
HTR7	ADCYAP1R1	0.8354005520686607	
Telmisartan	AGTR1	1	
DRD1	PTH2	0.8407682499807351	
HRH4	TAS2R13	0.8354005520686607	
EGFR	NECAP1	0.8658049874828022	
CHRM2	UBB	0.863443159858049	
AVPR1A	LPAR5	0.8252219011119977	
DRD2	P2RY4	0.8354005520686607	
AVPR2	MC2R	0.8252219011119977	
CHRM4	TAS2R8	0.8354005520686607	
CHRM4	BDKRB2	0.8354005520686607	
ADRA1B	GRPR	0.8354005520686607	
SSTR2	FPR3	0.8354005520686607	
MLNR	CHRM5	0.8354005520686607	
CYP2D6	rs76088846	0.99	
ADRA1A	GNA13	0.8549476386052599	
P2RY12	GABBR2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	EXOC6	0.818984274335209	
CYP3A4	rs2740574	0.99	
HTR1B	SST	0.8407682499807351	
HTR5A	APP	0.8407682499807351	
HTR1E	GNAT3	0.8526462282435747	
MLNR	PROK2	0.8407682499807351	
EGFR	ERBB2	0.8699581403276919	
SSTR5	TAS2R7	0.8354005520686607	
EGFR	GFRA1	0.847975029345742	
ADORA2A	GCG	0.849809014912932	
HRH4	INSL5	0.8407682499807351	
Oxymetholone	NPPB	1	
DRD5	TSHB	0.8407682499807351	
CHRM4	NPW	0.8407682499807351	
ADRB2	WASL	0.8628338709774962	
ADORA1	TAS2R10	0.8354005520686607	
ABCG2	rs17731538	0.99	
VEGFA	PIK3R1	0.8468891025876341	
CHRM5	LPAR1	0.8252219011119977	
HRH1	GPR17	0.8252219011119977	
HTR1E	HRH4	0.8354005520686607	
HRH4	P2RY13	0.8354005520686607	
DRD2	CCR3	0.8354005520686607	
HTR5A	PYY	0.833320481754769	
CHRM4	CCR3	0.8354005520686607	
ADORA1	SSTR5	0.8354005520686607	
MLNR	CCK	0.833320481754769	
CHRM3	CYSLTR2	0.8252219011119977	
AVPR2	GPR84	0.8252219011119977	
ADRA1D	GPR68	0.8354005520686607	
ABCB1	rs1922242	0.99	
HRH4	GNB1	0.8526462282435747	
HTR2C	OPN4	0.8354005520686607	
CHRM5	AVPR1A	0.8354005520686607	
CHRM3	APP	0.833320481754769	
HTR1A	PF4	0.8407682499807351	
UGT1A8	rs6431558	0.8953382542587163	
SSTR5	DRD4	0.8354005520686607	
Pergolide	HTR1B	1	
ADRB2	GRB2	0.863443159858049	
HTR1E	SST	0.8407682499807351	
HTR1B	TAS2R16	0.8354005520686607	
HTR1D	TAS2R13	0.8354005520686607	
ADORA1	DRD3	0.8354005520686607	
ADORA1	TAS2R16	0.8354005520686607	
SSTR5	GNAI2	0.8526462282435747	
SSTR5	CXCL2	0.8407682499807351	
CHRM4	CCR4	0.8354005520686607	
ADRA1D	CYSLTR1	0.8252219011119977	
HTR1A	GABBR2	0.8252219011119977	
ADRB2	REPS1	0.8664623807565615	
PTGIR	GIP	0.8407682499807351	
HTR1B	CCR6	0.8354005520686607	
DRD2	NMUR1	0.8354005520686607	
HTR1A	GPR55	0.8354005520686607	
SSTR1	TAS2R19	0.8354005520686607	
CYP2B6	rs4802101	0.99	
AVPR1A	HCRTR1	0.8252219011119977	
AVPR1A	GPR132	0.8354005520686607	
ADRA1A	GRP	0.8407682499807351	
HTR1A	TAS2R13	0.8354005520686607	
SSTR5	APP	0.8407682499807351	
EGFR	VAMP8	0.8628338709774962	
SSTR5	CCR6	0.8354005520686607	
Apomorphine	CALY	1	
UGT1A6	rs4261716	0.8775210229989678	
CHRM2	HCAR1	0.8354005520686607	
AVPR2	AAK1	0.8663069664123185	
HTR2B	NMS	0.8407682499807351	
HRH4	DRD4	0.8354005520686607	
SSTR2	TAS2R38	0.8354005520686607	
ADORA2A	VIPR1	0.8252219011119977	
HRH2	GPR176	0.8252219011119977	
UGT1A6	UGT1A6*2a	0.8775210229989678	
CHRM1	CYSLTR1	0.8252219011119977	
ADRA2C	RLN3	0.8407682499807351	
HRH4	MT-RNR2	0.8459813396079446	
HTR1D	GALR2	0.8252219011119977	
HTR2B	PMCH	0.833320481754769	
HTR1A	OXGR1	0.8354005520686607	
Erythromycin	CYP2B6	1	
CHRM2	GRM6	0.8252219011119977	
CHRM3	F2	0.833320481754769	
P2RY12	LPAR5	0.8252219011119977	
DRD5	GPBAR1	0.8354005520686607	
EGFR	IL2RG	0.8435102388865442	
CHRM4	CXCR2	0.8354005520686607	
HRH2	PTH1R	0.8354005520686607	
SSTR5	TAS2R3	0.8354005520686607	
PTGS2	TP53	0.826582583512	
HTR2C	OXT	0.833320481754769	
SLCO1B1	rs4149056	0.99	
HTR1E	SSTR1	0.8354005520686607	
P2RY12	CXCR3	0.8354005520686607	
Ropinirole	HTR1A	1	
AVPR2	PTH2R	0.8354005520686607	
AVPR2	STAM	0.863443159858049	
HTR1A	INSL5	0.8407682499807351	
HRH2	SCT	0.8407682499807351	
HTR1E	S1PR5	0.8252219011119977	
AVPR1B	F2RL3	0.8252219011119977	
PTGIR	PTHLH	0.8407682499807351	
ADRB2	SCT	0.8407682499807351	
HTR2C	GRP	0.8407682499807351	
DRD2	ACKR3	0.8354005520686607	
ADORA1	DRD4	0.8354005520686607	
DRD3	ADORA3	0.8354005520686607	
DRD5	GPR27	0.8252219011119977	
HTR1A	CXCL13	0.8407682499807351	
AVPR2	GPHB5	0.8407682499807351	
HRH4	TAS2R45	0.8354005520686607	
HTR2A	EDN1	0.833320481754769	
CHRM2	TAS2R39	0.8354005520686607	
EGFR	LRP2	0.8628338709774962	
CHRM4	CCR8	0.8354005520686607	
HTR1E	TAS2R7	0.8354005520686607	
SSTR1	CCL25	0.8407682499807351	
ADORA2A	rs5751876	0.99	
ABCB1	rs9282564	0.99	
HTR5A	MCHR1	0.8354005520686607	
DRD4	GPR18	0.8354005520686607	
PPARG	MED13L	0.7989062580087279	
ADRA2A	ADRA2B	0.8291463109497466	
SSTR2	CXCR5	0.8354005520686607	
Telmisartan	CYP2C19	1	
HTR1B	MCHR1	0.8354005520686607	
AVPR1A	CASR	0.8354005520686607	
ADRA1A	HCRT	0.833320481754769	
HTR5A	RXFP3	0.8354005520686607	
PTGIR	RLN2	0.8459813396079446	
Vandetanib	FMO3	1	
VEGFA	RHOA	0.8252219011119977	
SSTR5	MTNR1B	0.8252219011119977	
AVPR2	ADORA2B	0.8354005520686607	
AVPR2	SNX9	0.863443159858049	
CHRM4	GRM7	0.8252219011119977	
AVPR2	MC3R	0.8252219011119977	
ADRA2B	ADRA2C	0.8459813396079446	
Eprosartan	ABCC2	1	
AGTR1	F2RL3	0.8252219011119977	
CYP3A4	MGST1	0.792109822701367	
HTR1B	CCL21	0.8407682499807351	
Loxapine	ADRA1B	1	
PTK6	NRG1	0.8633557898536034	
HRH4	CXCL12	0.8407682499807351	
DRD1	PTH2R	0.8354005520686607	
DRD2	CORT	0.8407682499807351	
MLNR	GPR132	0.8354005520686607	
CYP3A4	rs12721627	0.8775210229989678	
ADRA1D	FFAR3	0.8354005520686607	
AVPR2	LHCGR	0.8354005520686607	
HTR1A	CCL23	0.8407682499807351	
EGFR	SCARB2	0.8628338709774962	
DRD3	NPW	0.8407682499807351	
NDUFC2	TIMMDC1	0.8484307441293273	
CHRM1	KISS1	0.833320481754769	
HTR1D	AGTR2	0.8354005520686607	
DRD4	TAS2R5	0.8354005520686607	
HTR2A	NPSR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	NCOA3	0.818984274335209	
DRD2	AGT	0.8407682499807351	
HTR1B	LPAR1	0.8252219011119977	
MLNR	TACR2	0.8252219011119977	
PTGIR	VIPR2	0.8252219011119977	
P2RY12	P2RY14	0.8354005520686607	
HTR5A	ADORA3	0.8354005520686607	
HTR1A	GRM6	0.8252219011119977	
HTR2C	QRFP	0.833320481754769	
P2RY12	TAS2R9	0.8354005520686607	
CYP2C9	rs12782374	0.99	
HTR2C	GPR132	0.8354005520686607	
HTR1A	DRD3	0.8354005520686607	
HTR1E	CXCL5	0.8407682499807351	
CYP2B6	rs12721646	0.99	
HRH1	XCR1	0.8252219011119977	
Carvedilol	GJA1	1	
CHRM2	CCL27	0.8407682499807351	
ADRA1D	LPAR5	0.8252219011119977	
CHRM2	OPRL1	0.8354005520686607	
CYP3A4	rs4646440	0.9135172474836407	
EGFR	REPS2	0.8629698029978776	
ADRB2	CALCB	0.8407682499807351	
HTR1D	MT-RNR2	0.8459813396079446	
ABCC1	rs35592	0.99	
HRH1	GAST	0.8407682499807351	
RHOA	rs11716445	0.8452209636330744	
CHRM4	RXFP4	0.8354005520686607	
DRD3	BDKRB2	0.8354005520686607	
HTR7	PTH2	0.8407682499807351	
DRD2	GRM4	0.8252219011119977	
HRH1	NTS	0.833320481754769	
SLC6A4	rs1042173	0.99	
HTR1E	TAS2R19	0.8354005520686607	
HTR2C	GNA14	0.8595571341704282	
HTR2B	LTB4R2	0.8252219011119977	
EGFR	KLB	0.857607030791991	
SLCO1B1	rs4149036	0.99	
HTR1E	CCL28	0.8407682499807351	
ADRA1D	NPSR1	0.8354005520686607	
EGFR	HGF	0.855946747881349	
CYP2D6	CYP2D6*1, CYP2D6*3, CYP2D6*4, CYP2D6*5	0.99	
DRD1	TSHR	0.8354005520686607	
PTGIR	GPR45	0.8252219011119977	
CHRM5	LPAR4	0.8354005520686607	
ADRB2	SLC18A3	0.863443159858049	
P2RY12	GNAI1	0.8632667287580127	
CHRM2	HIP1R	0.8628338709774962	
HTR5A	GALR1	0.8252219011119977	
CHRM4	PMCH	0.8407682499807351	
Cyproheptadine	UGT1A3	1	
HTR1A	CCR2	0.8354005520686607	
HRH1	OPN4	0.8354005520686607	
HTR1D	NPBWR1	0.8354005520686607	
UGT1A9	rs72551330	0.9135172474836407	
CHRM2	P2RY12	0.8354005520686607	
EGFR	UBC	0.8665736784466054	
PTK6	BTC	0.8633557898536034	
Carvedilol	XDH	1	
MLNR	NPSR1	0.8354005520686607	
ADORA2A	GPR25	0.8252219011119977	
ADORA2A	PTGER2	0.8252219011119977	
Maprotiline	HRH1	1	
CHRM2	HTR1E	0.8354005520686607	
Meclofenamic Acid	KCNQ2	1	
DRD4	NPY4R	0.8252219011119977	
DRD3	CXCR1	0.8354005520686607	
CHRM4	HTR1E	0.8354005520686607	
HIF1A	EPAS1	0.849809014912932	
TGFB1	rs1800469	0.99	
SSTR2	HTR1D	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
HRH1	GRM5	0.8354005520686607	
FMO1	rs12720462	0.99	
ADRA1B	PROKR2	0.8354005520686607	
DRD4	SUCNR1	0.8354005520686607	
REN	rs2368564	0.8350751364976787	
DRD2	rs6279	0.99	
DRD3	CCR4	0.8354005520686607	
AVPR1A	PROKR2	0.8354005520686607	
SSTR5	CXCL9	0.8407682499807351	
TGFB1	PPP1CC	0.8447236169788426	
HTR2C	NPFF	0.833320481754769	
CYP3A4	rs2246709	0.9509900498999999	
AVPR1B	PMCH	0.833320481754769	
DRD2	BDKRB1	0.8354005520686607	
DRD3	CCR8	0.8354005520686607	
CHRM1	NMUR2	0.8421959353175904	
HTR5A	OPRL1	0.8354005520686607	
SSTR5	FPR3	0.8354005520686607	
CHRM2	GALR2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	LDB3	0.818984274335209	
HTR1B	RXFP3	0.8354005520686607	
ADRA1D	AVPR1A	0.8354005520686607	
AVPR1A	AVP	0.8436671950788296	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SETX	0.818984274335209	
AVPR1A	NPFFR2	0.8252219011119977	
